日期,臺北市,新北市,基隆市,桃園市,新竹縣,苗栗縣,臺中市,彰化縣,南投縣,雲林縣,嘉義市,嘉義縣,臺南市,高雄市,屏東縣,宜蘭縣,花蓮縣,臺東縣,澎湖縣,金門縣,連江縣
2006-03-24,85,92,77,-99,85,-99,91,-99,91,-99,91,100,84,81,66,85,81,76,85,91,76
2006-03-25,87,92,84,-99,88,-99,88,-99,83,-99,87,98,78,78,69,86,79,71,86,91,84
2006-03-26,91,95,83,-99,88,-99,90,-99,92,-99,90,99,83,80,74,80,87,80,85,95,91
2006-03-27,93,98,87,-99,92,-99,97,-99,96,-99,91,100,83,84,76,86,90,86,87,96,94
2006-03-28,73,82,70,-99,68,-99,57,-99,92,-99,74,100,62,71,63,62,70,68,69,74,81
2006-03-29,66,72,66,-99,71,-99,67,-99,82,-99,76,89,63,65,62,72,74,69,71,72,80
2006-03-30,61,69,68,-99,70,-99,70,-99,65,-99,76,69,57,58,67,75,71,72,69,77,80
2006-03-31,63,78,65,-99,76,-99,69,-99,72,-99,75,82,63,60,57,73,73,66,73,81,81
2006-04-01,65,74,64,-99,74,-99,71,-99,71,-99,75,92,63,75,73,75,77,71,78,84,84
2006-04-02,77,85,78,-99,85,-99,79,-99,80,-99,81,86,71,80,80,78,76,72,88,93,88
2006-04-03,73,83,73,-99,86,-99,81,-99,86,-99,82,80,70,81,71,82,83,78,85,82,84
2006-04-04,74,85,77,-99,79,-99,77,-99,86,-99,75,71,70,81,75,80,82,78,87,87,87
2006-04-05,74,81,74,-99,74,-99,78,-99,72,-99,78,79,72,82,77,83,78,69,85,86,94
2006-04-06,83,88,84,-99,85,-99,82,-99,91,-99,82,97,74,76,72,79,81,76,82,80,90
2006-04-07,70,67,67,-99,70,-99,68,-99,83,-99,76,97,66,72,72,73,82,78,72,72,92
2006-04-08,63,63,64,-99,74,-99,73,-99,89,-99,78,84,67,74,67,74,75,68,77,72,86
2006-04-09,67,77,69,-99,78,-99,75,-99,79,-99,71,68,66,75,76,81,81,77,81,90,99
2006-04-10,85,88,81,-99,84,-99,87,-99,78,-99,74,99,75,83,78,80,79,69,89,98,96
2006-04-11,72,79,67,-99,75,-99,81,-99,88,-99,78,97,73,83,79,79,71,71,86,96,96
2006-04-12,70,79,77,-99,77,-99,73,-99,82,-99,70,82,67,78,78,81,74,69,85,93,97
2006-04-13,78,84,81,-99,82,-99,86,-99,85,-99,86,92,80,80,72,82,80,76,88,94,92
2006-04-14,88,91,85,-99,88,-99,88,-99,92,-99,89,100,80,82,67,86,78,75,82,83,88
2006-04-15,91,95,84,-99,89,-99,93,-99,96,-99,93,100,83,83,74,86,84,82,86,92,92
2006-04-16,73,71,63,-99,73,-99,85,-99,96,-99,90,100,84,95,69,82,75,83,69,62,76
2006-04-17,77,71,78,-99,76,-99,83,-99,89,-99,85,100,73,82,61,82,79,69,75,64,82
2006-04-18,76,82,77,-99,82,-99,78,-99,79,-99,83,98,72,73,71,80,79,76,75,79,82
2006-04-19,69,83,73,-99,77,-99,72,-99,75,-99,80,95,69,71,72,78,78,74,78,85,83
2006-04-20,66,65,65,-99,71,-99,74,-99,76,-99,82,97,71,72,67,75,75,72,74,69,79
2006-04-21,70,72,67,-99,78,-99,73,-99,84,-99,81,93,70,75,67,76,76,71,76,69,80
2006-04-22,69,78,72,-99,76,-99,74,-99,84,-99,79,80,69,76,78,77,76,70,82,84,87
2006-04-23,81,84,81,-99,82,-99,77,-99,85,-99,81,92,72,78,73,83,82,72,81,84,95
2006-04-24,84,82,76,-99,81,-99,81,-99,91,-99,86,99,78,86,78,83,86,84,79,82,90
2006-04-25,86,85,82,-99,84,-99,82,-99,93,-99,83,98,73,78,71,84,87,78,80,83,95
2006-04-26,91,94,85,-99,89,-99,91,-99,89,-99,83,98,71,77,79,85,77,71,84,91,93
2006-04-27,86,91,77,-99,85,-99,87,-99,87,-99,90,100,72,77,77,85,84,82,80,93,96
2006-04-28,90,95,85,-99,90,-99,94,-99,96,-99,92,100,83,90,76,87,85,84,89,91,90
2006-04-29,87,93,81,-99,88,-99,92,-99,94,-99,92,100,81,82,74,84,86,79,86,87,84
2006-04-30,79,88,76,-99,82,-99,88,-99,82,-99,83,98,74,81,80,82,81,75,86,88,84
2006-05-01,72,79,71,-99,72,-99,79,-99,86,-99,75,99,69,76,77,82,77,76,85,93,97
2006-05-02,84,87,78,-99,86,-99,91,-99,91,-99,81,100,74,83,76,83,87,78,87,92,90
2006-05-03,73,77,72,-99,80,-99,84,-99,87,-99,87,98,77,84,68,81,78,74,80,78,86
2006-05-04,80,85,76,-99,82,-99,83,-99,88,-99,89,96,80,89,75,83,83,81,83,80,92
2006-05-05,75,83,72,-99,78,-99,75,-99,80,-99,82,84,-99,77,72,82,81,74,81,90,93
2006-05-06,73,82,72,-99,77,-99,79,-99,82,-99,77,86,70,79,80,82,82,75,85,95,97
2006-05-07,80,86,79,-99,78,-99,74,-99,81,-99,79,96,69,75,76,83,78,73,84,90,96
2006-05-08,78,86,80,-99,81,-99,77,-99,81,-99,81,98,69,72,72,85,80,75,82,88,94
2006-05-09,76,85,77,-99,77,-99,74,-99,83,-99,78,94,67,72,71,82,80,75,80,94,95
2006-05-10,74,83,75,-99,76,-99,74,-99,82,-99,79,89,66,76,74,81,77,77,80,94,96
2006-05-11,84,85,87,-99,80,-99,77,-99,83,-99,82,99,70,73,76,87,85,82,79,78,89
2006-05-12,73,81,70,-99,81,-99,82,-99,79,-99,84,99,71,75,73,83,81,75,80,78,85
2006-05-13,79,86,81,-99,82,-99,78,-99,85,-99,84,99,72,77,72,82,76,73,80,83,93
2006-05-14,73,76,72,-99,72,-99,67,-99,87,-99,74,98,65,71,66,82,71,67,71,55,70
2006-05-15,87,84,88,-99,80,-99,76,-99,84,-99,81,99,69,70,70,86,81,77,79,53,76
2006-05-16,89,89,89,-99,88,-99,82,-99,83,-99,86,98,79,77,83,87,87,93,83,78,92
2006-05-17,91,92,84,-99,89,-99,92,-99,86,-99,92,99,73,80,84,89,90,87,88,89,97
2006-05-18,76,85,70,-99,78,-99,83,-99,82,-99,78,99,75,78,72,79,81,69,82,84,95
2006-05-19,68,77,65,-99,71,-99,71,-99,85,-99,77,96,65,68,66,71,74,66,71,70,80
2006-05-20,62,64,62,-99,71,-99,72,-99,81,-99,80,77,67,76,66,74,70,72,74,75,86
2006-05-21,61,74,68,-99,73,-99,73,-99,80,-99,82,95,69,78,72,80,80,77,79,86,91
2006-05-22,73,81,74,-99,80,-99,83,-99,85,-99,87,89,71,78,76,81,85,79,84,93,96
2006-05-23,88,93,85,-99,88,-99,87,-99,90,-99,87,96,75,78,79,87,85,80,86,97,100
2006-05-24,88,93,82,-99,86,-99,83,-99,90,-99,85,97,75,76,75,89,88,79,83,98,94
2006-05-25,83,91,79,-99,83,-99,81,-99,88,-99,83,96,73,74,75,84,83,78,80,88,89
2006-05-26,72,75,70,-99,72,-99,75,-99,87,-99,75,87,67,73,75,83,78,73,82,93,97
2006-05-27,71,84,69,-99,76,-99,80,-99,87,-99,78,94,70,75,74,82,72,74,86,95,89
2006-05-28,85,93,76,-99,86,-99,92,-99,91,-99,85,100,73,75,73,80,76,73,85,99,84
2006-05-29,90,95,83,-99,90,-99,96,-99,96,-99,94,100,87,88,79,86,86,84,90,89,95
2006-05-30,91,95,84,-99,91,-99,96,-99,93,-99,93,100,84,81,77,85,87,80,84,97,98
2006-05-31,93,94,83,-99,91,-99,93,-99,88,-99,85,100,74,82,84,86,79,78,86,96,100
2006-06-01,81,85,74,-99,80,-99,84,-99,85,-99,77,98,75,83,81,85,78,70,86,99,99
2006-06-02,85,90,75,-99,82,-99,99,-99,94,-99,91,100,83,94,84,79,84,79,87,93,89
2006-06-03,70,79,69,-99,75,-99,94,-99,95,-99,90,100,84,96,86,76,77,83,92,88,95
2006-06-04,82,87,76,-99,82,-99,86,-99,85,-99,83,100,72,81,83,82,81,75,89,94,100
2006-06-05,70,72,66,-99,65,-99,73,-99,82,-99,76,99,72,80,83,80,79,58,86,95,100
2006-06-06,78,78,72,-99,73,-99,80,-99,89,-99,80,100,75,84,80,83,79,59,87,95,100
2006-06-07,85,88,79,-99,81,-99,84,-99,90,-99,81,100,75,83,83,88,86,61,87,97,100
2006-06-08,79,81,72,-99,77,-99,90,-99,94,-99,86,100,77,84,79,85,82,63,87,96,100
2006-06-09,87,89,79,-99,88,-99,95,-99,96,-99,93,100,84,91,81,85,88,78,98,94,87
2006-06-10,86,89,77,-99,86,-99,95,-99,96,-99,94,100,87,96,86,87,90,84,92,88,85
2006-06-11,65,76,64,-99,79,-99,89,-99,95,-99,93,100,84,96,90,79,84,84,80,85,92
2006-06-12,81,89,76,-99,85,-99,94,-99,90,-99,92,100,82,89,85,81,83,76,92,95,94
2006-06-13,86,92,80,-99,84,-99,90,-99,81,-99,89,92,74,84,81,84,83,72,92,99,99
2006-06-14,75,83,74,-99,75,-99,78,-99,80,-99,81,85,69,78,82,82,77,69,89,95,95
2006-06-15,68,79,65,-99,72,-99,73,-99,85,-99,73,85,69,78,82,79,78,69,87,98,99
2006-06-16,69,81,71,-99,75,-99,71,-99,83,-99,72,71,67,76,80,80,76,64,87,95,97
2006-06-17,70,82,74,-99,75,-99,73,-99,88,-99,76,79,66,76,77,79,79,65,86,95,95
2006-06-18,73,84,69,-99,78,-99,75,-99,87,-99,78,94,67,75,76,83,78,66,88,96,98
2006-06-19,77,86,70,-99,82,-99,86,-99,82,-99,85,97,72,78,76,81,81,71,82,92,97
2006-06-20,74,81,69,-99,79,-99,81,-99,82,-99,82,95,68,71,73,74,76,67,80,86,96
2006-06-21,68,82,68,-99,74,-99,70,-99,82,-99,77,97,67,73,78,70,79,68,76,87,93
2006-06-22,76,83,68,-99,77,-99,74,-99,85,-99,84,94,65,75,78,72,82,73,80,86,88
2006-06-23,69,81,68,-99,74,-99,74,-99,84,-99,79,92,67,78,77,71,86,75,83,90,86
2006-06-24,77,83,74,-99,73,-99,73,-99,86,-99,80,97,67,78,75,71,83,76,84,91,89
2006-06-25,79,83,74,-99,76,-99,78,-99,89,-99,80,92,67,76,79,69,81,76,82,90,85
2006-06-26,73,81,71,-99,73,-99,75,-99,85,-99,80,94,65,69,78,69,79,75,83,91,83
2006-06-27,72,82,69,-99,78,-99,79,-99,80,-99,85,95,65,69,80,65,76,72,81,88,75
2006-06-28,73,76,66,-99,74,-99,71,-99,78,-99,81,93,62,67,78,65,75,70,81,93,87
2006-06-29,71,78,69,-99,75,-99,69,-99,83,-99,82,92,63,68,80,64,75,71,80,91,88
2006-06-30,68,77,65,-99,75,-99,72,-99,87,-99,83,96,65,73,77,64,76,73,80,86,83
2006-07-01,72,82,75,-99,77,-99,77,-99,84,-99,82,93,66,77,78,65,76,72,83,87,75
2006-07-02,68,82,73,-99,72,-99,74,-99,83,-99,83,98,66,77,77,66,77,73,82,86,77
2006-07-03,70,79,71,-99,71,-99,71,-99,89,-99,74,98,63,75,79,65,79,74,85,91,85
2006-07-04,68,76,72,-99,70,-99,70,-99,86,-99,74,90,64,76,78,66,78,72,84,91,88
2006-07-05,67,75,69,-99,70,-99,70,-99,84,-99,73,93,65,75,76,63,73,72,86,90,89
2006-07-06,63,71,65,-99,69,-99,70,-99,86,-99,73,90,64,78,75,62,74,74,84,89,89
2006-07-07,70,73,74,-99,69,-99,72,-99,90,-99,75,96,70,78,78,60,67,72,86,90,94
2006-07-08,69,82,70,-99,72,-99,82,-99,90,-99,86,98,85,96,87,51,70,69,87,89,93
2006-07-09,70,81,72,-99,71,-99,93,-99,95,-99,91,100,83,92,87,65,77,78,88,90,89
2006-07-10,78,80,77,-99,75,-99,76,-99,86,-99,78,99,73,86,84,68,76,72,85,92,90
2006-07-11,77,79,79,-99,77,-99,75,-99,85,-99,84,100,72,79,78,65,74,75,85,92,91
2006-07-12,79,85,80,-99,79,-99,73,-99,86,-99,84,94,77,85,84,64,65,65,85,79,92
2006-07-13,89,92,88,-99,85,-99,80,-99,95,-99,85,99,81,89,84,90,80,77,90,76,90
2006-07-14,89,90,82,-99,81,-99,91,-99,95,-99,91,100,86,100,89,83,88,84,98,99,99
2006-07-15,89,90,79,-99,84,-99,84,-99,93,-99,84,100,82,92,85,86,89,87,94,100,97
2006-07-16,79,87,73,-99,75,-99,80,-99,84,-99,79,97,82,89,84,81,83,85,95,94,91
2006-07-17,76,82,71,-99,77,-99,76,-99,80,-99,78,89,73,85,83,78,82,82,93,92,89
2006-07-18,71,81,73,-99,73,-99,75,-99,78,-99,81,97,73,83,82,83,80,76,90,92,90
2006-07-19,67,80,74,-99,72,-99,73,-99,83,-99,76,94,68,80,78,80,79,75,82,92,90
2006-07-20,68,79,73,-99,71,-99,74,-99,83,-99,78,90,70,80,78,80,76,74,79,92,92
2006-07-21,70,83,73,-99,74,-99,77,-99,88,-99,77,97,69,77,77,77,73,71,79,90,85
2006-07-22,71,84,74,-99,75,-99,75,-99,87,-99,80,97,69,79,78,79,74,75,84,91,82
2006-07-23,71,82,76,-99,75,-99,72,-99,88,-99,80,95,69,79,76,80,72,76,84,92,88
2006-07-24,80,76,83,-99,73,-99,74,-99,89,-99,81,87,71,83,80,86,74,72,85,78,92
2006-07-25,73,72,74,-99,72,-99,82,-99,84,-99,85,97,78,94,94,85,87,89,93,91,94
2006-07-26,79,83,75,-99,83,-99,78,-99,91,-99,82,99,73,91,88,84,86,96,91,93,95
2006-07-27,70,76,68,-99,81,-99,80,-99,88,-99,77,96,72,90,86,79,80,92,85,91,90
